"trip_id","arrival_time","departure_time","stop_id","stop_sequence","pickup_type","drop_off_type"
"GO301_24_2718","08:35:00","08:35:00","214","2","0","0"
"GO301_24_2718","08:44:00","08:45:00","102","3","0","0"
"GO301_24_2718","08:51:00","08:51:00","119","4","0","0"
"GO301_24_2718","08:53:00","08:53:00","122","5","0","0"
"GO301_24_2718","08:56:00","08:56:00","180","6","0","0"
"GO301_24_2718","08:59:00","08:59:00","211","7","0","0"
"GO301_24_2718","09:03:00","09:03:00","66","8","0","0"
"GO301_24_2718","09:06:00","09:06:00","94","9","0","0"
"GO301_24_2718","09:08:00","09:08:00","217","10","0","0"
"GO301_24_2718","09:11:00","09:11:00","32","11","0","0"
"GO301_24_2718","09:13:00","09:13:00","114","12","0","0"
"GO301_24_2718","09:16:00","09:16:00","101","13","0","0"
"GO301_24_2718","09:21:00","09:21:00","65","14","0","0"
"GO301_24_2719","06:48:00","06:48:00","65","1","0","0"
"GO301_24_2719","06:52:00","06:52:00","101","2","0","0"
"GO301_24_2719","06:54:00","06:54:00","114","3","0","0"
"GO301_24_2719","06:56:00","06:56:00","32","4","0","0"
"GO301_24_2719","06:59:00","06:59:00","217","5","0","0"
"GO301_24_2719","07:01:00","07:01:00","94","6","0","0"
"GO301_24_2719","07:04:00","07:04:00","66","7","0","0"
"GO301_24_2719","07:08:00","07:08:00","211","8","0","0"
"GO301_24_2719","07:11:00","07:11:00","180","9","0","0"
"GO301_24_2719","07:14:00","07:14:00","122","10","0","0"
"GO301_24_2719","07:16:00","07:16:00","119","11","0","0"
"GO301_24_2719","07:23:00","07:24:00","102","12","0","0"
"GO301_24_2719","07:43:00","07:43:00","349","13","0","0"
"GO301_24_2720","09:22:00","09:22:00","349","1","0","0"
"GO301_24_2720","09:34:00","09:34:00","214","2","0","0"
"GO301_24_2720","09:43:00","09:45:00","102","3","0","0"
"GO301_24_2720","09:51:00","09:51:00","119","4","0","0"
"GO301_24_2720","09:53:00","09:53:00","122","5","0","0"
"GO301_24_2720","09:56:00","09:56:00","180","6","0","0"
"GO301_24_2720","09:59:00","09:59:00","211","7","0","0"
"GO301_24_2720","10:03:00","10:03:00","66","8","0","0"
"GO301_24_2720","10:06:00","10:06:00","94","9","0","0"
"GO301_24_2720","10:08:00","10:08:00","217","10","0","0"
"GO301_24_2720","10:11:00","10:11:00","32","11","0","0"
"GO301_24_2720","10:13:00","10:13:00","114","12","0","0"
"GO301_24_2720","10:16:00","10:16:00","101","13","0","0"
"GO301_24_2720","10:21:00","10:21:00","65","14","0","0"
"GO301_24_2721","07:11:00","07:11:00","65","1","0","0"
"GO301_24_2721","07:15:00","07:15:00","101","2","0","0"
"GO301_24_2721","07:17:00","07:17:00","114","3","0","0"
"GO301_24_2721","07:19:00","07:19:00","32","4","0","0"
"GO301_24_2721","07:22:00","07:22:00","217","5","0","0"
"GO301_24_2721","07:24:00","07:24:00","94","6","0","0"
"GO301_24_2721","07:27:00","07:27:00","66","7","0","0"
"GO301_24_2721","07:31:00","07:31:00","211","8","0","0"
"GO301_24_2721","07:34:00","07:34:00","180","9","0","0"
"GO301_24_2721","07:37:00","07:37:00","122","10","0","0"
"GO301_24_2721","07:39:00","07:39:00","119","11","0","0"
"GO301_24_2721","07:46:00","07:47:00","102","12","0","0"
"GO301_24_2721","08:06:00","08:06:00","237","13","0","0"
"GO301_24_2722","10:23:00","10:23:00","349","1","0","0"
"GO301_24_2722","10:35:00","10:35:00","214","2","0","0"
"GO301_24_2722","10:43:00","10:45:00","102","3","0","0"
"GO301_24_2722","10:51:00","10:51:00","119","4","0","0"
"GO301_24_2722","10:53:00","10:53:00","122","5","0","0"
"GO301_24_2722","10:56:00","10:56:00","180","6","0","0"
"GO301_24_2722","10:59:00","10:59:00","211","7","0","0"
"GO301_24_2722","11:03:00","11:03:00","66","8","0","0"
"GO301_24_2722","11:06:00","11:06:00","94","9","0","0"
"GO301_24_2722","11:08:00","11:08:00","217","10","0","0"
"GO301_24_2722","11:11:00","11:11:00","32","11","0","0"
"GO301_24_2722","11:13:00","11:13:00","114","12","0","0"
"GO301_24_2722","11:16:00","11:16:00","101","13","0","0"
"GO301_24_2722","11:21:00","11:21:00","65","14","0","0"
"GO301_24_2723","07:34:00","07:34:00","65","1","0","0"
"GO301_24_2723","07:38:00","07:38:00","101","2","0","0"
"GO301_24_2723","07:40:00","07:40:00","114","3","0","0"
"GO301_24_2723","07:42:00","07:42:00","32","4","0","0"
"GO301_24_2723","07:45:00","07:45:00","217","5","0","0"
"GO301_24_2723","07:47:00","07:47:00","94","6","0","0"
"GO301_24_2723","07:50:00","07:50:00","66","7","0","0"
"GO301_24_2723","07:54:00","07:54:00","211","8","0","0"
"GO301_24_2723","07:57:00","07:57:00","180","9","0","0"
"GO301_24_2723","08:00:00","08:00:00","122","10","0","0"
"GO301_24_2723","08:02:00","08:02:00","119","11","0","0"
"GO301_24_2723","08:08:00","08:09:00","102","12","0","0"
"GO301_24_2723","08:17:00","08:17:00","50","13","0","0"
"GO301_24_2723","08:22:00","08:22:00","148","14","0","0"
"GO301_24_2723","08:29:00","08:29:00","241","15","0","0"
"GO301_24_2724","11:23:00","11:23:00","349","1","0","0"
"GO301_24_2724","11:35:00","11:35:00","214","2","0","0"
"GO301_24_2724","11:44:00","11:45:00","102","3","0","0"
"GO301_24_2724","11:51:00","11:51:00","119","4","0","0"
"GO301_24_2724","11:53:00","11:53:00","122","5","0","0"
"GO301_24_2724","11:56:00","11:56:00","180","6","0","0"
"GO301_24_2724","11:59:00","11:59:00","211","7","0","0"
"GO301_24_2724","12:03:00","12:03:00","66","8","0","0"
"GO301_24_2724","12:06:00","12:06:00","94","9","0","0"
"GO301_24_2724","12:08:00","12:08:00","217","10","0","0"
"GO301_24_2724","12:11:00","12:11:00","32","11","0","0"
"GO301_24_2724","12:13:00","12:13:00","114","12","0","0"
"GO301_24_2724","12:16:00","12:16:00","101","13","0","0"
"GO301_24_2724","12:21:00","12:21:00","65","14","0","0"
"GO301_24_2725","07:51:00","07:51:00","65","1","0","0"
"GO301_24_2725","07:55:00","07:55:00","101","2","0","0"
"GO301_24_2725","07:57:00","07:57:00","114","3","0","0"
"GO301_24_2725","07:59:00","07:59:00","32","4","0","0"
"GO301_24_2725","08:02:00","08:02:00","217","5","0","0"
"GO301_24_2725","08:04:00","08:04:00","94","6","0","0"
"GO301_24_2725","08:07:00","08:07:00","66","7","0","0"
"GO301_24_2725","08:11:00","08:11:00","211","8","0","0"
"GO301_24_2725","08:23:00","08:24:00","102","9","0","0"
"GO301_24_2725","08:42:00","08:42:00","237","10","0","0"
"GO301_24_2727","08:11:00","08:11:00","65","1","0","0"
"GO301_24_2727","08:15:00","08:15:00","101","2","0","0"
"GO301_24_2727","08:17:00","08:17:00","114","3","0","0"
"GO301_24_2727","08:19:00","08:19:00","32","4","0","0"
"GO301_24_2727","08:22:00","08:22:00","217","5","0","0"
"GO301_24_2727","08:24:00","08:24:00","94","6","0","0"
"GO301_24_2727","08:27:00","08:27:00","66","7","0","0"
"GO301_24_2727","08:31:00","08:31:00","211","8","0","0"
"GO301_24_2727","08:34:00","08:34:00","180","9","0","0"
"GO301_24_2727","08:37:00","08:37:00","122","10","0","0"
"GO301_24_2727","08:39:00","08:39:00","119","11","0","0"
"GO301_24_2727","08:46:00","08:47:00","102","12","0","0"
"GO301_24_2727","08:51:00","08:51:00","107","13","0","0"
"GO301_24_2727","09:05:00","09:05:00","349","14","0","0"
"GO301_24_2729","08:36:00","08:36:00","65","1","0","0"
"GO301_24_2729","08:40:00","08:40:00","101","2","0","0"
"GO301_24_2729","08:42:00","08:42:00","114","3","0","0"
"GO301_24_2729","08:44:00","08:44:00","32","4","0","0"
"GO301_24_2729","08:47:00","08:47:00","217","5","0","0"
"GO301_24_2729","08:49:00","08:49:00","94","6","0","0"
"GO301_24_2729","08:52:00","08:52:00","66","7","0","0"
"GO301_24_2729","08:56:00","08:56:00","211","8","0","0"
"GO301_24_2729","08:59:00","08:59:00","180","9","0","0"
"GO301_24_2729","09:02:00","09:02:00","122","10","0","0"
"GO301_24_2729","09:04:00","09:04:00","119","11","0","0"
"GO301_24_2729","09:11:00","09:12:00","102","12","0","0"
"GO301_24_2729","09:20:00","09:20:00","214","13","0","0"
"GO301_24_2729","09:31:00","09:31:00","237","14","0","0"
"GO301_24_2731","08:54:00","08:54:00","65","1","0","0"
"GO301_24_2731","08:58:00","08:58:00","101","2","0","0"
"GO301_24_2731","09:00:00","09:00:00","114","3","0","0"
"GO301_24_2731","09:02:00","09:02:00","32","4","0","0"
"GO301_24_2731","09:05:00","09:05:00","217","5","0","0"
"GO301_24_2731","09:07:00","09:07:00","94","6","0","0"
"GO301_24_2731","09:10:00","09:10:00","66","7","0","0"
"GO301_24_2731","09:14:00","09:14:00","211","8","0","0"
"GO301_24_2731","09:17:00","09:17:00","180","9","0","0"
"GO301_24_2731","09:20:00","09:20:00","122","10","0","0"
"GO301_24_2731","09:22:00","09:22:00","119","11","0","0"
"GO301_24_2731","09:29:00","09:30:00","102","12","0","0"
"GO301_24_2731","09:35:00","09:35:00","55","13","0","0"
"GO301_24_2731","09:49:00","09:49:00","349","14","0","0"
"GO301_24_2733","09:07:00","09:07:00","65","1","0","0"
"GO301_24_2733","09:11:00","09:11:00","101","2","0","0"
"GO301_24_2733","09:13:00","09:13:00","114","3","0","0"
"GO301_24_2733","09:15:00","09:15:00","32","4","0","0"
"GO301_24_2733","09:18:00","09:18:00","217","5","0","0"
"GO301_24_2733","09:20:00","09:20:00","94","6","0","0"
"GO301_24_2733","09:23:00","09:23:00","66","7","0","0"
"GO301_24_2733","09:27:00","09:27:00","211","8","0","0"
"GO301_24_2733","09:30:00","09:30:00","180","9","0","0"
"GO301_24_2733","09:33:00","09:33:00","122","10","0","0"
"GO301_24_2733","09:35:00","09:35:00","119","11","0","0"
"GO301_24_2733","09:42:00","09:43:00","102","12","0","0"
"GO301_24_2733","09:47:00","09:47:00","107","13","0","0"
"GO301_24_2733","10:02:00","10:02:00","349","14","0","0"
"GO301_24_2735","10:25:00","10:25:00","65","1","0","0"
"GO301_24_2735","10:29:00","10:29:00","101","2","0","0"
"GO301_24_2735","10:31:00","10:31:00","114","3","0","0"
"GO301_24_2735","10:33:00","10:33:00","32","4","0","0"
"GO301_24_2735","10:36:00","10:36:00","217","5","0","0"
"GO301_24_2735","10:38:00","10:38:00","94","6","0","0"
"GO301_24_2735","10:41:00","10:41:00","66","7","0","0"
"GO301_24_2735","10:45:00","10:45:00","211","8","0","0"
"GO301_24_2735","10:48:00","10:48:00","180","9","0","0"
"GO301_24_2735","10:51:00","10:51:00","122","10","0","0"
"GO301_24_2735","10:53:00","10:53:00","119","11","0","0"
"GO301_24_2735","11:00:00","11:02:00","102","12","0","0"
"GO301_24_2735","11:10:00","11:10:00","214","13","0","0"
"GO301_24_2735","11:21:00","11:21:00","349","14","0","0"
"GO301_24_2750","12:23:00","12:23:00","349","1","0","0"
"GO301_24_2750","12:35:00","12:35:00","214","2","0","0"
"GO301_24_2750","12:44:00","12:45:00","102","3","0","0"
"GO301_24_2750","12:51:00","12:51:00","119","4","0","0"
"GO301_24_2750","12:53:00","12:53:00","122","5","0","0"
"GO301_24_2750","12:56:00","12:56:00","180","6","0","0"
"GO301_24_2750","12:59:00","12:59:00","211","7","0","0"
"GO301_24_2750","13:03:00","13:03:00","66","8","0","0"
"GO301_24_2750","13:06:00","13:06:00","94","9","0","0"
"GO301_24_2750","13:08:00","13:08:00","217","10","0","0"
"GO301_24_2750","13:11:00","13:11:00","32","11","0","0"
"GO301_24_2750","13:13:00","13:13:00","114","12","0","0"
"GO301_24_2750","13:16:00","13:16:00","101","13","0","0"
"GO301_24_2750","13:21:00","13:21:00","65","14","0","0"
"GO301_24_2751","11:25:00","11:25:00","65","1","0","0"
"GO301_24_2751","11:29:00","11:29:00","101","2","0","0"
"GO301_24_2751","11:31:00","11:31:00","114","3","0","0"
"GO301_24_2751","11:33:00","11:33:00","32","4","0","0"
"GO301_24_2751","11:36:00","11:36:00","217","5","0","0"
"GO301_24_2751","11:38:00","11:38:00","94","6","0","0"
"GO301_24_2751","11:41:00","11:41:00","66","7","0","0"
"GO301_24_2751","11:45:00","11:45:00","211","8","0","0"
"GO301_24_2751","11:48:00","11:48:00","180","9","0","0"
"GO301_24_2751","11:51:00","11:51:00","122","10","0","0"
"GO301_24_2751","11:53:00","11:53:00","119","11","0","0"
"GO301_24_2751","12:00:00","12:02:00","102","12","0","0"
"GO301_24_2751","12:10:00","12:10:00","214","13","0","0"
"GO301_24_2751","12:21:00","12:21:00","349","14","0","0"
"GO301_24_2752","13:23:00","13:23:00","349","1","0","0"
"GO301_24_2752","13:35:00","13:35:00","214","2","0","0"
"GO301_24_2752","13:44:00","13:45:00","102","3","0","0"
"GO301_24_2752","13:51:00","13:51:00","119","4","0","0"
"GO301_24_2752","13:53:00","13:53:00","122","5","0","0"
"GO301_24_2752","13:56:00","13:56:00","180","6","0","0"
"GO301_24_2752","13:59:00","13:59:00","211","7","0","0"
"GO301_24_2752","14:03:00","14:03:00","66","8","0","0"
"GO301_24_2752","14:06:00","14:06:00","94","9","0","0"
"GO301_24_2752","14:08:00","14:08:00","217","10","0","0"
"GO301_24_2752","14:11:00","14:11:00","32","11","0","0"
"GO301_24_2752","14:13:00","14:13:00","114","12","0","0"
"GO301_24_2752","14:16:00","14:16:00","101","13","0","0"
"GO301_24_2752","14:21:00","14:21:00","65","14","0","0"
"GO301_24_2753","12:25:00","12:25:00","65","1","0","0"
"GO301_24_2753","12:29:00","12:29:00","101","2","0","0"
"GO301_24_2753","12:31:00","12:31:00","114","3","0","0"
"GO301_24_2753","12:33:00","12:33:00","32","4","0","0"
"GO301_24_2753","12:36:00","12:36:00","217","5","0","0"
"GO301_24_2753","12:38:00","12:38:00","94","6","0","0"
"GO301_24_2753","12:41:00","12:41:00","66","7","0","0"
"GO301_24_2753","12:45:00","12:45:00","211","8","0","0"
"GO301_24_2753","12:48:00","12:48:00","180","9","0","0"
"GO301_24_2753","12:51:00","12:51:00","122","10","0","0"
"GO301_24_2753","12:53:00","12:53:00","119","11","0","0"
"GO301_24_2753","13:00:00","13:02:00","102","12","0","0"
"GO301_24_2753","13:10:00","13:10:00","214","13","0","0"
"GO301_24_2753","13:21:00","13:21:00","349","14","0","0"
"GO301_24_2754","14:22:00","14:22:00","349","1","0","0"
"GO301_24_2754","14:36:00","14:36:00","214","2","0","0"
"GO301_24_2754","14:44:00","14:45:00","102","3","0","0"
"GO301_24_2754","14:51:00","14:51:00","119","4","0","0"
"GO301_24_2754","14:53:00","14:53:00","122","5","0","0"
"GO301_24_2754","14:56:00","14:56:00","180","6","0","0"
"GO301_24_2754","14:59:00","14:59:00","211","7","0","0"
"GO301_24_2754","15:03:00","15:03:00","66","8","0","0"
"GO301_24_2754","15:06:00","15:06:00","94","9","0","0"
"GO301_24_2754","15:08:00","15:08:00","217","10","0","0"
"GO301_24_2754","15:11:00","15:11:00","32","11","0","0"
"GO301_24_2754","15:13:00","15:13:00","114","12","0","0"
"GO301_24_2754","15:16:00","15:16:00","101","13","0","0"
"GO301_24_2754","15:21:00","15:21:00","65","14","0","0"
"GO301_24_2755","13:25:00","13:25:00","65","1","0","0"
"GO301_24_2755","13:29:00","13:29:00","101","2","0","0"
"GO301_24_2755","13:31:00","13:31:00","114","3","0","0"
"GO301_24_2755","13:33:00","13:33:00","32","4","0","0"
"GO301_24_2755","13:36:00","13:36:00","217","5","0","0"
"GO301_24_2755","13:38:00","13:38:00","94","6","0","0"
"GO301_24_2755","13:41:00","13:41:00","66","7","0","0"
"GO301_24_2755","13:45:00","13:45:00","211","8","0","0"
"GO301_24_2755","13:48:00","13:48:00","180","9","0","0"
"GO301_24_2755","13:51:00","13:51:00","122","10","0","0"
"GO301_24_2755","13:53:00","13:53:00","119","11","0","0"
"GO301_24_2755","14:00:00","14:02:00","102","12","0","0"
"GO301_24_2755","14:10:00","14:10:00","214","13","0","0"
"GO301_24_2755","14:21:00","14:21:00","349","14","0","0"
"GO301_24_2756","14:57:00","14:57:00","237","1","0","0"
"GO301_24_2756","15:18:00","15:19:00","102","2","0","0"
"GO301_24_2756","15:30:00","15:30:00","211","3","0","0"
"GO301_24_2756","15:34:00","15:34:00","66","4","0","0"
"GO301_24_2756","15:37:00","15:37:00","94","5","0","0"
"GO301_24_2756","15:39:00","15:39:00","217","6","0","0"
"GO301_24_2756","15:42:00","15:42:00","32","7","0","0"
"GO301_24_2756","15:44:00","15:44:00","114","8","0","0"
"GO301_24_2756","15:47:00","15:47:00","101","9","0","0"
"GO301_24_2756","15:52:00","15:52:00","65","10","0","0"
"GO301_24_2757","14:25:00","14:25:00","65","1","0","0"
"GO301_24_2757","14:29:00","14:29:00","101","2","0","0"
"GO301_24_2757","14:31:00","14:31:00","114","3","0","0"
"GO301_24_2757","14:33:00","14:33:00","32","4","0","0"
"GO301_24_2757","14:36:00","14:36:00","217","5","0","0"
"GO301_24_2757","14:38:00","14:38:00","94","6","0","0"
"GO301_24_2757","14:41:00","14:41:00","66","7","0","0"
"GO301_24_2757","14:45:00","14:45:00","211","8","0","0"
"GO301_24_2757","14:48:00","14:48:00","180","9","0","0"
"GO301_24_2757","14:51:00","14:51:00","122","10","0","0"
"GO301_24_2757","14:53:00","14:53:00","119","11","0","0"
"GO301_24_2757","15:00:00","15:02:00","102","12","0","0"
"GO301_24_2757","15:10:00","15:10:00","214","13","0","0"
"GO301_24_2757","15:21:00","15:21:00","349","14","0","0"
"GO301_24_2758","15:22:00","15:22:00","349","1","0","0"
"GO301_24_2758","15:43:00","15:44:00","102","2","0","0"
"GO301_24_2758","15:50:00","15:50:00","119","3","0","0"
"GO301_24_2758","15:52:00","15:52:00","122","4","0","0"
"GO301_24_2758","15:55:00","15:55:00","180","5","0","0"
"GO301_24_2758","15:58:00","15:58:00","211","6","0","0"
"GO301_24_2758","16:02:00","16:02:00","66","7","0","0"
"GO301_24_2758","16:05:00","16:05:00","94","8","0","0"
"GO301_24_2758","16:07:00","16:07:00","217","9","0","0"
"GO301_24_2758","16:10:00","16:10:00","32","10","0","0"
"GO301_24_2758","16:12:00","16:12:00","114","11","0","0"
"GO301_24_2758","16:15:00","16:15:00","101","12","0","0"
"GO301_24_2758","16:20:00","16:20:00","65","13","0","0"
"GO301_24_2759","15:25:00","15:25:00","65","1","0","0"
"GO301_24_2759","15:29:00","15:29:00","101","2","0","0"
"GO301_24_2759","15:31:00","15:31:00","114","3","0","0"
"GO301_24_2759","15:33:00","15:33:00","32","4","0","0"
"GO301_24_2759","15:36:00","15:36:00","217","5","0","0"
"GO301_24_2759","15:38:00","15:38:00","94","6","0","0"
"GO301_24_2759","15:41:00","15:41:00","66","7","0","0"
"GO301_24_2759","15:45:00","15:45:00","211","8","0","0"
"GO301_24_2759","15:48:00","15:48:00","180","9","0","0"
"GO301_24_2759","15:51:00","15:51:00","122","10","0","0"
"GO301_24_2759","15:53:00","15:53:00","119","11","0","0"
"GO301_24_2759","16:00:00","16:01:00","102","12","0","0"
"GO301_24_2759","16:09:00","16:09:00","214","13","0","0"
"GO301_24_2759","16:20:00","16:20:00","349","14","0","0"
"GO301_24_2760","16:18:00","16:18:00","349","1","0","0"
"GO301_24_2760","16:30:00","16:30:00","214","2","0","0"
"GO301_24_2760","16:35:00","16:35:00","107","3","0","0"
"GO301_24_2760","16:39:00","16:40:00","102","4","0","0"
"GO301_24_2760","16:45:00","16:45:00","119","5","0","0"
"GO301_24_2760","16:47:00","16:47:00","122","6","0","0"
"GO301_24_2760","16:50:00","16:50:00","180","7","0","0"
"GO301_24_2760","16:53:00","16:53:00","211","8","0","0"
"GO301_24_2760","16:57:00","16:57:00","66","9","0","0"
"GO301_24_2760","17:00:00","17:00:00","94","10","0","0"
"GO301_24_2760","17:02:00","17:02:00","217","11","0","0"
"GO301_24_2760","17:05:00","17:05:00","32","12","0","0"
"GO301_24_2760","17:07:00","17:07:00","114","13","0","0"
"GO301_24_2760","17:10:00","17:10:00","101","14","0","0"
"GO301_24_2760","17:15:00","17:15:00","65","15","0","0"
"GO301_24_2761","16:07:00","16:07:00","65","1","0","0"
"GO301_24_2761","16:11:00","16:11:00","101","2","0","0"
"GO301_24_2761","16:13:00","16:13:00","114","3","0","0"
"GO301_24_2761","16:15:00","16:15:00","32","4","0","0"
"GO301_24_2761","16:18:00","16:18:00","217","5","0","0"
"GO301_24_2761","16:20:00","16:20:00","94","6","0","0"
"GO301_24_2761","16:23:00","16:23:00","66","7","0","0"
"GO301_24_2761","16:27:00","16:27:00","211","8","0","0"
"GO301_24_2761","16:30:00","16:30:00","180","9","0","0"
"GO301_24_2761","16:33:00","16:33:00","122","10","0","0"
"GO301_24_2761","16:35:00","16:35:00","119","11","0","0"
"GO301_24_2761","16:42:00","16:43:00","102","12","0","0"
"GO301_24_2761","16:51:00","16:51:00","214","13","0","0"
"GO301_24_2761","17:02:00","17:02:00","349","14","0","0"
"GO301_24_2762","16:46:00","16:46:00","241","1","0","0"
"GO301_24_2762","17:05:00","17:06:00","102","2","0","0"
"GO301_24_2762","17:17:00","17:17:00","211","3","0","0"
"GO301_24_2762","17:21:00","17:21:00","66","4","0","0"
"GO301_24_2762","17:24:00","17:24:00","94","5","0","0"
"GO301_24_2762","17:26:00","17:26:00","217","6","0","0"
"GO301_24_2762","17:29:00","17:29:00","32","7","0","0"
"GO301_24_2762","17:31:00","17:31:00","114","8","0","0"
"GO301_24_2762","17:34:00","17:34:00","101","9","0","0"
"GO301_24_2762","17:39:00","17:39:00","65","10","0","0"
"GO301_24_2763","16:37:00","16:37:00","65","1","0","0"
"GO301_24_2763","16:41:00","16:41:00","101","2","0","0"
"GO301_24_2763","16:43:00","16:43:00","114","3","0","0"
"GO301_24_2763","16:45:00","16:45:00","32","4","0","0"
"GO301_24_2763","16:48:00","16:48:00","217","5","0","0"
"GO301_24_2763","16:50:00","16:50:00","94","6","0","0"
"GO301_24_2763","16:53:00","16:53:00","66","7","0","0"
"GO301_24_2763","16:57:00","16:57:00","211","8","0","0"
